region_hydro_ope,periode,esp_nom_commun,esp_nom_commun_nb
Q,2011,"Goujon, Gardon, Chevaine, Vairon, Toxostome, Anguille d'Europe, Ablette, Perche soleil, Barbeau fluviatile, Lamproie de planer, Lamproie marine, Tanche, Perche, Loche franche, Truite de riviere, Vandoise, Saumon atlantique, Chabot, Carassin doré, Vandoise rostrée, Rotengle, Truite arc-en-ciel, Gambusie, Brème commune, Epirine lippue, Brochet, Flet commun, Silure glane, Carassin, Carpe commune, Pseudorasbora, Poisson chat, Black bass à grande bouche, Carpe miroir, Sandre, Brème bordelière, Bouvière, Able de Heckel",38
Q,2013,"Goujon, Vairon, Chevaine, Ablette, Gardon, Anguille d'Europe, Toxostome, Barbeau fluviatile, Loche franche, Perche soleil, Perche, Lamproie marine, Tanche, Carpe commune, Vandoise rostrée, phoxinus sp, Truite de riviere, Gobio sp, Saumon atlantique, Lamproie de planer, Vandoise, Vairon béarnais, Chabot, Truite de mer, Cyprinidés, Rotengle, Brème commune, Gambusie, Bouvière, Brochet, Pseudorasbora, Epirine lippue, Black bass à grande bouche, Carassin, Silure glane, Carpe miroir, Poisson chat, Truite arc-en-ciel, Brème bordelière, Sandre, Able de Heckel",41
Q,2015,"Goujon, Vairon, Vandoise rostrée, Anguille d'Europe, Chevaine, Perche, Ablette, Lamproie marine, Barbeau fluviatile, Loche franche, Toxostome, Gardon, Perche soleil, Vandoise, Truite de riviere, phoxinus sp, Gobio sp, Lamproie de planer, Saumon atlantique, Chabot, Vairon béarnais, Cyprinidés, Truite arc-en-ciel, Bouvière, Mulet porc, Silure glane, Gambusie, Brème commune, Brochet, Rotengle, Saumon de fontaine, Brème bordelière, Pseudorasbora, Epirine lippue, Carpe commune, Black bass à grande bouche, Tanche, Poisson chat, Carassin, Sandre, Carpe miroir",41
Q,2017,"Goujon, Gardon, Chevaine, Ablette, Vairon, Perche, Anguille d'Europe, Lamproie marine, Perche soleil, Barbeau fluviatile, Vandoise rostrée, Lamproie de planer, Loche franche, Vandoise, Truite de riviere, Saumon atlantique, Chabot, Toxostome, Carpe commune, Tanche, Gambusie, Gobio sp, phoxinus sp, Silure glane, Brème commune, Pseudorasbora, Bouvière, Mulet porc, Epirine lippue, Brème bordelière, Brochet, Sandre, Rotengle, Black bass à grande bouche, Truite arc-en-ciel, Carassin, Carpe miroir, Brème indéterminée, Cyprinidés",39
Q,2019,"Gardon, Goujon, Vairon, Cyprinidés, Toxostome, Chevaine, Lamproie marine, Anguille d'Europe, Barbeau fluviatile, Perche, Ablette, Loche franche, Perche soleil, Brème bordelière, Lamproie de planer, Truite de riviere, Saumon atlantique, Chabot, Vandoise, Lamproie indéterminée (genre Lampetra), Gambusie, Silure glane, Rotengle, Vandoise rostrée, Saumon de fontaine, Bouvière, Pseudorasbora, Epirine lippue, Brochet, Carpe commune, Mulet porc, Tanche, Black bass à grande bouche, Able de Heckel, Brème commune, Gremille, Carassin, Sandre, Carpe miroir, Poisson chat",40
R,1991,"Vairon, Goujon, Chevaine, Loche franche, Anguille d'Europe, Epinochette, Chabot, Truite de riviere, Ablette, Lamproie de planer, Gardon, Brochet, Vandoise, Tanche, Barbeau fluviatile, Perche, Spirlin",17
R,1993,"Vairon, Goujon, Loche franche, Chevaine, Truite de riviere, Anguille d'Europe, Chabot, Ablette, Gardon, Epinochette, Lamproie de planer, Vandoise, Brochet",13
R,1995,"Vairon, Goujon, Chevaine, Ablette, Loche franche, Chabot, Anguille d'Europe, Gardon, Truite de riviere, Epinochette, Lamproie de planer, Brochet, Perche soleil, Brème commune, Barbeau fluviatile, Vandoise, Tanche",17
R,1997,"Vairon, Goujon, Loche franche, Chevaine, Epinochette, Chabot, Ablette, Anguille d'Europe, Truite de riviere, Gardon, Vandoise, Lamproie de planer, Perche soleil, Brochet, Brème commune, Barbeau fluviatile, Gremille, Perche, Sandre",19
R,1999,"Vairon, Goujon, Loche franche, Chevaine, Chabot, Gardon, Anguille d'Europe, Ablette, Lamproie de planer, Vandoise, Truite de riviere, Brochet, Epinochette, Perche soleil, Brème bordelière, Perche, Tanche, Black bass à grande bouche, Brème commune, Rotengle, Truite arc-en-ciel, Barbeau fluviatile, Carpe commune, Gremille",24
R,2001,"Vairon, Goujon, Chevaine, Loche franche, Chabot, Lamproie de planer, Anguille d'Europe, Truite de riviere, Epinochette, Gardon, Vandoise, Ablette, Brochet, Perche soleil, Tanche, Rotengle, Brème commune, Brème bordelière, Carpe cuir, Perche, Truite arc-en-ciel, Barbeau fluviatile, Carpe commune, Gremille, Truite de mer",25
R,2003,"Goujon, Loche franche, Vairon, Chevaine, Ablette, Gardon, Lamproie de planer, Anguille d'Europe, Chabot, Vandoise, Truite de riviere, Brochet, Epinochette, Perche soleil, Gambusie, Carassin, Brème commune, Perche, Brème bordelière, Tanche, Carpe miroir, Rotengle, Gremille, Barbeau fluviatile, Truite de mer, Carpe commune, Sandre, Silure glane",28
R,2005,"Goujon, Vairon, Loche franche, Chevaine, Ablette, Gardon, Anguille d'Europe, Chabot, Epinochette, Lamproie de planer, Vandoise, Tanche, Brochet, Truite de riviere, Perche soleil, Brème commune, Perche, Black bass à grande bouche, Rotengle, Carpe commune, Barbeau fluviatile, Gremille, Carassin, Lamproie marine, Carrassin doré, Spirlin, Silure glane, Truite arc-en-ciel",28
R,2007,"Vairon, Loche franche, Goujon, Chevaine, Anguille d'Europe, Chabot, Epinochette, Gardon, Lamproie de planer, Brochet, Truite de riviere, Rotengle, Tanche, Ablette, Vandoise, Truite arc-en-ciel, Epinoche, Perche soleil, Brème bordelière, Perche, Brème commune, Gambusie, Grande alose, Barbeau fluviatile, Carassin, Gremille, Poisson chat, Pseudorasbora, Sandre, Carpe miroir, Carpe commune, Spirlin, Silure glane",33
R,2009,"Vairon, Anguille d'Europe, Poisson chat, Gardon, Carassin, Chevaine, Perche soleil, Carpe commune, Goujon, Perche, Loche franche, Brème commune, Ablette, Carpe miroir, Brochet, Brème bordelière, Epinoche, Flet commun, Mulet porc, Epinochette, Chabot, Lamproie de planer, Truite arc-en-ciel, Tanche, Truite de riviere, Vandoise, Hybride brème-gardon, Rotengle, Sandre, Barbeau fluviatile, Silure glane, Gremille, Spirlin, Bouvière, Pseudorasbora",35
R,2011,"Gardon, Chevaine, Anguille d'Europe, Poisson chat, Perche soleil, Vairon, Carpe commune, Goujon, Carassin, Brème bordelière, Perche, Ablette, Loche franche, Carpe miroir, Tanche, Brochet, Mulet porc, Rotengle, Black bass à grande bouche, Flet commun, Chabot, Epinochette, Vandoise, Lamproie de planer, Truite de riviere, Truite arc-en-ciel, Gambusie, Brème commune, Lamproie marine, Barbeau fluviatile, Silure glane, Gremille, Epinoche, Cyprinidés, Spirlin, Bouvière, Vandoise rostrée, Sandre",38
R,2013,"Vairon, Poisson chat, Goujon, Anguille d'Europe, Gardon, Chevaine, Brème bordelière, Perche soleil, Loche franche, Carpe commune, Brochet, Epinoche, Carassin, Perche, Flet commun, Gambusie, Brème commune, Rotengle, Mulet porc, Gremille, Chabot, Epinochette, Lamproie de planer, Carassin argente, Cyprinidés, Ablette, Truite de riviere, Vandoise, Hybride brème-gardon, Tanche, Able de Heckel, Barbeau fluviatile, Silure glane, Vandoise rostrée, Bouvière, Black bass à grande bouche, Spirlin, Truite arc-en-ciel, Carrassin doré",39
R,2015,"Vairon, Anguille d'Europe, Goujon, Loche franche, Gardon, Chevaine, Ablette, Perche, Epinoche, Perche soleil, Brochet, Poisson chat, Mulet porc, Chabot, Truite de riviere, Lamproie de planer, Epinochette, Brème bordelière, Rotengle, Tanche, Gambusie, Brème commune, Carpe commune, Cyprinidés, Carassin argente, Silure glane, Vandoise rostrée, Bouvière, Lamproie marine, Black bass à grande bouche, Barbeau fluviatile, Gremille, Vandoise, Truite arc-en-ciel, Spirlin",35
R,2017,"Anguille d'Europe, Goujon, Gardon, Vairon, Ablette, Chevaine, Loche franche, Epinochette, Brème commune, Bouvière, Poisson chat, Perche, Carassin argente, Epinoche, Perche soleil, Brochet, Rotengle, Mulet porc, Plie commune, Chabot, Lamproie de planer, Truite de riviere, Vandoise, Tanche, Gambusie, Brème bordelière, Cyprinidés, Truite arc-en-ciel, Carpe commune, Lamproie marine, Silure glane, Gremille, Vandoise rostrée, Barbeau fluviatile, Spirlin",35
R,2019,"Vairon, Anguille d'Europe, Goujon, Pseudorasbora, Gardon, Chevaine, Poisson chat, Ablette, Epinochette, Loche franche, Epinoche, Perche soleil, Gambusie, Rotengle, Brème bordelière, Brochet, Carpe commune, Brème commune, Bouvière, Perche, Silure glane, Chabot, Lamproie de planer, Carassin argente, Truite de riviere, Vandoise rostrée, Tanche, Mulet porc, Able de Heckel, Barbeau fluviatile, Brème indéterminée, Black bass à grande bouche, Barbotte brune, Ide melanote, Gremille, Hotu, Spirlin, Hybride brème-gardon, Truite arc-en-ciel, Lamproie indéterminée (genre Lampetra), Cyprinidés, Vandoise, Sandre",43
S,1995,"Vairon, Gardon, Anguille d'Europe, Lamproie de planer, Brochet, Loche franche, Goujon, Flet commun, Vandoise, Lamproie marine, Truite de riviere",11
S,1997,"Vairon, Gardon, Goujon, Anguille d'Europe, Loche franche, Lamproie de planer, Perche soleil, Flet commun, Brochet, Perche, Vandoise, Truite de riviere, Chevaine, Truite arc-en-ciel, Mulet à grosses levres, Lamproie marine",16
S,1999,"Vairon, Lamproie de planer, Gardon, Anguille d'Europe, Perche soleil, Brochet, Goujon, Perche, Vandoise, Flet commun, Loche franche, Lamproie marine, Truite de riviere",13
S,2001,"Vairon, Brochet, Loche franche, Lamproie de planer, Anguille d'Europe, Gardon, Goujon, Perche soleil, Vandoise, Perche, Flet commun, Lamproie de rivière, Rotengle, Truite de riviere",14
S,2003,"Vairon, Goujon, Gardon, Loche franche, Anguille d'Europe, Brochet, Lamproie de planer, Vandoise, Perche soleil, Perche, Flet commun, Truite de riviere, Chevaine, Brème commune, Brème bordelière, Mulet à grosses levres, Gambusie, Lamproie de rivière, Truite arc-en-ciel",19
S,2005,"Vairon, Gardon, Anguille d'Europe, Lamproie de planer, Goujon, Perche soleil, Loche franche, Flet commun, Vandoise, Brochet, Perche, Chevaine, Saumon de fontaine, Truite de riviere, Lamproie de rivière, Truite arc-en-ciel",16
S,2007,"Goujon, Ablette, Chevaine, Anguille d'Europe, Lamproie de planer, Perche soleil, Vandoise, Pseudorasbora, Vairon, Brème commune, Loche franche, Gardon, Flet commun, Perche, Black bass à grande bouche, Epinoche, Epinochette, Gambusie, Brochet, Poisson chat, Gremille, Truite de riviere, Truite arc-en-ciel",23
S,2009,"Epinoche, Chevaine, Ablette, Lamproie indéterminée (genre Lampetra), Goujon, Anguille d'Europe, Flet commun, Gardon, Lamproie marine, Loche franche, Perche soleil, Brème commune, Pseudorasbora, Vandoise, Barbeau fluviatile, Gambusie, Lamproie de planer, Brochet, Epinochette, Perche, Vairon, Lamproie de rivière, Carassin, Tanche, Poisson chat, Truite de riviere, Saumon atlantique",27
S,2011,"Goujon, Anguille d'Europe, Epinoche, Chevaine, Ablette, Vandoise, Lamproie de planer, Lamproie marine, Lamproie indéterminée (genre Lampetra), Loche franche, Barbeau fluviatile, Pseudorasbora, Perche soleil, Vairon, Flet commun, Epinochette, Gardon, Chabot, Perche, Brochet, Mulet à grosses levres, Truite de riviere, Gambusie, Gremille, Truite arc-en-ciel, Brème commune, Saumon atlantique",27
S,2013,"Lamproie indéterminée (genre Lampetra), Goujon, Chevaine, Flet commun, Ablette, Pseudorasbora, Lamproie de planer, Lamproie marine, Perche soleil, Anguille d'Europe, Loche franche, Vandoise, Epinoche, Mulet porc, Perche, Truite de riviere, Chabot, Gardon, Gambusie, Vairon, Brochet, phoxinus sp, Gobio sp, Truite arc-en-ciel, Rotengle, Gremille, Tanche, Cyprinidés, Vandoise rostrée, Saumon atlantique",30
S,2015,"Anguille d'Europe, Goujon, Lamproie de planer, Chevaine, Pseudorasbora, Loche franche, Lamproie marine, Perche soleil, Epinoche, Gardon, Flet commun, Gambusie, Vairon, Epinochette, Vandoise, Brochet, Perche, Carassin, phoxinus sp, Gobio sp, Carrassin doré, Truite de riviere, Vandoise rostrée, Truite arc-en-ciel, Gremille, Saumon atlantique",26
S,2017,"Lamproie de planer, Anguille d'Europe, Goujon, Epinoche, Loche franche, Chevaine, Gardon, Ablette, Lamproie marine, Perche soleil, Cyprinidés, Flet commun, Gambusie, Black bass à grande bouche, Chabot, Vairon, Epinochette, Perche, Vandoise rostrée, Brochet, Rotengle, phoxinus sp, Gobio sp, Lamproie indéterminée (genre Lampetra), Truite de riviere, Truite arc-en-ciel, Vandoise, Gremille, Saumon atlantique",29
S,2019,"Lamproie indéterminée (genre Lampetra), Goujon, Anguille d'Europe, Epinoche, Chevaine, Pseudorasbora, Lamproie de planer, Loche franche, Gambusie, Lamproie de rivière, Ablette, Flet commun, Chabot, Gardon, Vairon, Perche soleil, Lamproie marine, Perche, Brochet, Vandoise, Vandoise rostrée, Gremille, Brème commune, Poisson chat, Truite arc-en-ciel, Saumon atlantique, Truite de riviere, Cyprinidés",28
U,1995,"Vairon, Chevaine, Loche franche, Gardon, Goujon, Perche, Truite de riviere, Brème bordelière, Tanche, Vandoise, Brochet, Chabot, Ombre commun, Truite arc-en-ciel, Barbeau fluviatile, Perche soleil, Ablette, Blageon, Spirlin, Hotu, Carpe miroir, Rotengle, Poisson chat, Carrassin doré, Bouvière, Brème commune, Gremille, Anguille d'Europe, Carpe commune, Lamproie de planer, Toxostome",31
U,1997,"Ablette, Gardon, Chevaine, Goujon, Perche soleil, Brème bordelière, Perche, Hotu, Vandoise, Tanche, Gremille, Brème commune, Rotengle, Lote de rivière, Anguille d'Europe, Bouvière, Brochet, Vairon, Loche franche, Truite de riviere, Chabot, Ombre commun, Blageon, Truite arc-en-ciel, Carpe commune, Silure glane, Barbeau méridional, Poisson chat, Barbeau fluviatile, Sandre, Carpe miroir, Pseudorasbora",32
U,1999,"Vairon, Blageon, Loche franche, Chevaine, Goujon, Gardon, Epinoche, Perche, Chabot, Truite de riviere, Vandoise, Barbeau fluviatile, Ablette, Perche soleil, Tanche, Poisson chat, Brochet, Rotengle, Brème commune, Silure glane, Anguille d'Europe, Bouvière, Lote de rivière, Brème bordelière, Ombre commun, Truite arc-en-ciel, Carassin, Spirlin, Hotu, Gremille, Carpe commune, Toxostome, Able de Heckel, Sandre, Carpe miroir, Black bass à grande bouche, Lamproie de planer, Pseudorasbora, Barbeau méridional",39
U,2001,"Cyprinidés, Gardon, Chevaine, Goujon, Perche, Brochet, Brème commune, Ablette, Rotengle, Gremille, Vandoise, Anguille d'Europe, Perche soleil, Brème bordelière, Tanche, Lote de rivière, Sandre, Chabot, Loche franche, Barbeau fluviatile, Hotu, Bouvière, Poisson chat, Silure glane, Carpe commune, Vairon, Truite de riviere, Ombre commun, Blageon, Spirlin, Black bass à grande bouche, Pseudorasbora, Lamproie de planer, Carrassin doré, Barbeau méridional",35
U,2003,"Gardon, Perche, Chevaine, Goujon, Ablette, Hotu, Vandoise, Loche franche, Barbeau fluviatile, Brème commune, Perche soleil, Rotengle, Sandre, Brochet, Gremille, Chabot, Brème bordelière, Lote de rivière, Toxostome, Vairon, Spirlin, Bouvière, Tanche, Silure glane, Poisson chat, Carpe commune, Black bass à grande bouche, Anguille d'Europe, Cyprinidés, Carpe cuir, Epinoche, Carpe miroir, Truite de riviere, Pseudorasbora, Carpe agentée, Carassin, Barbeau méridional, Ombre commun",38
U,2005,"Gardon, Chevaine, Goujon, Ablette, Perche, Perche soleil, Brème bordelière, Barbeau fluviatile, Brochet, Vandoise, Gremille, Anguille d'Europe, Chabot, Spirlin, Hotu, Bouvière, Tanche, Rotengle, Brème commune, Lote de rivière, Truite de riviere, Epinoche, Poisson chat, Carpe miroir, Black bass à grande bouche, Carpe commune, Pseudorasbora, Silure glane, Vairon, Blageon, Loche franche, Lamproie de planer, Carassin, Ombre commun, Cyprinidés, Sandre, Carassin argente, Barbeau méridional, Able de Heckel, Toxostome",40
U,2007,"Gardon, Perche, Chevaine, Goujon, Brème bordelière, Ablette, Rotengle, Gremille, Perche soleil, Brème commune, Loche franche, Brochet, Lote de rivière, Vandoise, Anguille d'Europe, Bouvière, Silure glane, Sandre, Vairon, Blageon, Spirlin, Chabot, Hotu, Epinoche, Lamproie de planer, Barbeau fluviatile, Poisson chat, Carpe miroir, Truite de riviere, Pseudorasbora, Tanche, Black bass à grande bouche, Carpe commune, Epinochette, Ombre commun, Carassin, Carassin argente, Able de Heckel, Ide melanote, Truite arc-en-ciel, Barbeau méridional, Toxostome, Cyprinidés",43
U,2009,"Cyprinidés, Perche, Gardon, Goujon, Chevaine, Barbeau fluviatile, Gremille, Brochet, Chabot, Brème commune, Lote de rivière, Loche franche, Bouvière, Tanche, Spirlin, Carpe agentée, Sandre, Vandoise, Perche soleil, Brème bordelière, Anguille d'Europe, Rotengle, Hotu, Vairon, Ablette, Silure glane, Truite de riviere, Carpe commune, Blageon, Epinoche, Lamproie de planer, Truite arc-en-ciel, Toxostome, Poisson chat, Black bass à grande bouche, Carassin, Pseudorasbora, Carpe cuir, L'Amour blanc, Ombre commun, Epinochette, Carpe miroir, Carassin argente, Able de Heckel, Barbeau méridional, Saumon de fontaine",46
U,2011,"Gardon, Perche, Goujon, Gremille, Chevaine, Ablette, Chabot, Brochet, Spirlin, Tanche, Lote de rivière, Brème commune, Brème bordelière, Hotu, Anguille d'Europe, Vandoise, Perche soleil, Loche franche, Rotengle, Barbeau fluviatile, Silure glane, Epinoche, Bouvière, Blageon, Vairon, Lamproie de planer, Truite de riviere, Loche de rivière, Poisson chat, Ombre commun, Pseudorasbora, Carassin, Carpe commune, Epinochette, Carpe agentée, Sandre, Carpe miroir, Carassin argente, Ide melanote, Barbeau méridional, Truite arc-en-ciel, Saumon de fontaine",42
U,2013,"Perche, Gardon, Chabot, Barbeau fluviatile, Goujon, Chevaine, Spirlin, Ablette, Hotu, Brème bordelière, Brème commune, Gremille, Loche franche, Vairon, Tanche, Lote de rivière, Bouvière, Brochet, Perche soleil, Vandoise, Anguille d'Europe, Rotengle, Silure glane, Carpe miroir, Carassin, Epinoche, Brème indéterminée, Blageon, Cyprinidés, Truite de riviere, Carassin argente, Lamproie de planer, Pseudorasbora, Epinochette, Carpe commune, Lamproie indéterminée (genre Lampetra), Ombre commun, Poisson chat, Sandre, Black bass à grande bouche, Ide melanote, Toxostome",42
U,2015,"Gardon, Chevaine, Goujon, Perche, Ablette, Chabot, Hotu, Spirlin, Gremille, Brochet, Loche franche, Barbeau fluviatile, Brème bordelière, Lote de rivière, Bouvière, Perche soleil, Aspe, Rotengle, Sandre, Tanche, Vandoise, Silure glane, Brème commune, Vairon, Epinoche, Brème indéterminée, Carpe commune, Anguille d'Europe, Blageon, Truite de riviere, Lamproie de planer, Carassin argente, Epinochette, Pseudorasbora, Carrassin doré, Saumon de fontaine, Ombre commun, Cyprinidés, Carassin, Carpe miroir, Truite arc-en-ciel, Carpe cuir, Poisson chat, Black bass à grande bouche, Blennie",45
U,2017,"Ablette, Gardon, Perche, Goujon, Chevaine, Spirlin, Barbeau fluviatile, Brème commune, Gremille, Chabot, Loche franche, Hotu, Lote de rivière, Carassin argente, Bouvière, Perche soleil, Vandoise, Rotengle, Brochet, Tanche, Brème bordelière, Sandre, Silure glane, Anguille d'Europe, Carpe commune, Vairon, Brème indéterminée, Blageon, Epinoche, Truite de riviere, Lamproie de planer, Pseudorasbora, Epinochette, Carpe miroir, Carpe cuir, Black bass à grande bouche, Cyprinidés, Poisson chat, Ombre commun, Carassin, Toxostome, Truite arc-en-ciel, Blennie, Ide melanote",44
U,2019,"Gardon, Perche, Goujon, Ablette, Chevaine, Brème commune, Barbeau fluviatile, Spirlin, Hotu, Gremille, Loche franche, Chabot, Lote de rivière, Sandre, Perche soleil, Gobie à tache noire, Bouvière, Rotengle, Tanche, Brochet, Anguille d'Europe, Silure glane, Brème bordelière, Vandoise, Vairon, Black bass à grande bouche, Pseudorasbora, Carpe miroir, Blageon, Truite de riviere, Epinoche, Epinochette, Carassin argente, Carpe commune, Cyprinidés, Lamproie indéterminée (genre Lampetra), Lamproie de planer, Ombre commun, Poisson chat, Carassin, Blennie, Carpe cuir, Brème indéterminée, Able de Heckel, Ide melanote, Barbeau méridional, Toxostome",47
V,1991,"Truite de riviere, Truite arc-en-ciel, Chabot, Epinoche",4
V,1993,"Truite de riviere, Loche franche, Chabot, Lamproie de planer, Vairon, Perche soleil, Goujon, Poisson chat, Perche, Blageon, Chevaine, Barbeau méridional, Toxostome, Vandoise, Ablette, Gardon, Anguille d'Europe, Spirlin, Barbeau fluviatile, Hotu, Epinoche, Ombre commun",22
V,1995,"Vairon, Loche franche, Truite de riviere, Chabot, Ombre commun, Blageon, Chevaine, Barbeau fluviatile, Goujon, Perche soleil, Lamproie de planer, Pseudorasbora, Carpe commune, Perche, Tanche, Spirlin, Vandoise, Ablette, Gardon, Toxostome, Hotu, Brème bordelière, Poisson chat, Anguille d'Europe, Barbeau méridional, Epinoche",26
V,1997,"Vairon, Loche franche, Blennie, Blageon, Perche, Goujon, Truite de riviere, Chevaine, Barbeau fluviatile, Chabot, Truite arc-en-ciel, Anguille d'Europe, Ombre commun, Lamproie de planer, Ablette, Poisson chat, Perche soleil, Epinoche, Spirlin, Vandoise, Gardon, Toxostome, Brochet, Tanche, Barbeau méridional, Brème bordelière, Carassin, Pseudorasbora, Rotengle, Gremille, Carpe commune, Hotu",32
V,1999,"Vairon, Loche franche, Blageon, Chevaine, Blennie, Barbeau fluviatile, Truite de riviere, Goujon, Truite arc-en-ciel, Anguille d'Europe, Chabot, Perche, Vandoise, Ombre commun, Spirlin, Tanche, Gardon, Perche soleil, Brochet, Lamproie de planer, Brème bordelière, Hotu, Rotengle, Gremille, Poisson chat, Carpe commune, Pseudorasbora, Carassin, Epinoche, Ablette, Bouvière, Sandre, Carpe cuir, Carrassin doré, Toxostome, Barbeau méridional, Brème commune, Bar, Black bass à grande bouche",39
V,2001,"Vairon, Loche franche, Barbeau fluviatile, Goujon, Ombre commun, Truite de riviere, Blageon, Chevaine, Spirlin, Chabot, Perche, Vandoise, Gardon, Ablette, Hotu, Epinoche, Gremille, Bouvière, Perche soleil, Brème commune, Pseudorasbora, Blennie, Truite arc-en-ciel, Lamproie de planer, Tanche, Brochet, Rotengle, Poisson chat, Silure glane, Brème bordelière, Anguille d'Europe, Sandre, Black bass à grande bouche, Toxostome, Carrassin doré, Carassin, Barbeau méridional, Cyprinidés, Mulet porc, Mulet à grosses levres",40
V,2003,"Truite de riviere, Goujon, Loche franche, Chevaine, Vairon, Spirlin, Barbeau fluviatile, Blageon, Gardon, Vandoise, Gremille, Perche soleil, Tanche, Ablette, Hotu, Brochet, Anguille d'Europe, Bouvière, Perche, Brème bordelière, Epinoche, Ombre commun, Blennie, Chabot, Truite arc-en-ciel, Lamproie de planer, Rotengle, Carpe miroir, Poisson chat, Silure glane, Pseudorasbora, Carassin, Carpe commune, Sandre, Carrassin doré, Toxostome, Barbeau méridional, Gambusie, Cyprinidés, Mulet à grosses levres, Brème commune, Lote de rivière",42
V,2005,"Truite de riviere, Chabot, Truite arc-en-ciel, Vairon, Loche franche, Blageon, Goujon, Chevaine, Spirlin, Barbeau fluviatile, Ombre commun, Hotu, Vandoise, Perche, Gremille, Gardon, Ablette, Bouvière, Tanche, Perche soleil, Brochet, Anguille d'Europe, Epinoche, Pseudorasbora, Brème bordelière, Blennie, Rotengle, Poisson chat, Carpe cuir, Lamproie de planer, Silure glane, Black bass à grande bouche, Carassin argente, Sandre, Carpe commune, Carassin, Barbeau méridional, Toxostome, Carrassin doré, Cyprinidés, Mulet porc, Bar",42
V,2007,"Truite de riviere, Chabot, Truite arc-en-ciel, Loche franche, Vairon, Blageon, Spirlin, Chevaine, Barbeau fluviatile, Goujon, Brème commune, Perche, Vandoise, Poisson chat, Brochet, Ablette, Gremille, Bouvière, Gardon, Brème bordelière, Hotu, Epinoche, Perche soleil, Tanche, Anguille d'Europe, Ombre commun, Pseudorasbora, Blennie, Lote de rivière, Lamproie de planer, Carpe commune, Rotengle, Carassin argente, Silure glane, Sandre, Black bass à grande bouche, Barbeau méridional, Toxostome, Carassin, Alose feinte, Mulet porc, Gambusie, Bar, Apron",44
V,2009,"Truite de riviere, Chabot, Chevaine, Loche franche, Vairon, Blageon, Barbeau fluviatile, Spirlin, Goujon, Hotu, Epinoche, Vandoise, Ablette, Gardon, Brochet, Perche, Tanche, Gremille, Bouvière, Brème bordelière, Ombre commun, Perche soleil, Anguille d'Europe, Rotengle, Pseudorasbora, Blennie, Lote de rivière, Brème commune, Carpe commune, Lamproie de planer, Poisson chat, Truite arc-en-ciel, Carassin argente, Toxostome, Silure glane, Black bass à grande bouche, Ide melanote, Sandre, Carrassin doré, Barbeau méridional, Carpe miroir, Gambusie, Carassin, Mulet porc, Atherine prêtre",45
V,2011,"Truite de riviere, Chabot, Vairon, Loche franche, Blageon, Barbeau fluviatile, Goujon, Spirlin, Chevaine, Hotu, Brochet, Vandoise, Rotengle, Bouvière, Perche, Anguille d'Europe, Gardon, Tanche, Lote de rivière, Epinoche, Truite arc-en-ciel, Ombre commun, Gremille, Sandre, Ablette, Perche soleil, Brème bordelière, Blennie, Carpe miroir, Lamproie de planer, Brème commune, Pseudorasbora, Poisson chat, Carassin argente, Silure glane, Carpe commune, Carrassin doré, Saumon de fontaine, Toxostome, Barbeau méridional, Ide melanote, Alose feinte, Cyprinidés, Carassin, Mulet porc, Atherine prêtre, Gambusie, Black bass à grande bouche",48
V,2013,"Truite de riviere, Chabot, Loche franche, Vairon, Blageon, Barbeau fluviatile, Spirlin, Chevaine, Goujon, Gardon, Ablette, Perche, Gremille, Lote de rivière, Tanche, Vandoise, Silure glane, Perche soleil, Hotu, Carpe commune, Rotengle, Brème bordelière, Able de Heckel, Brochet, Epinoche, Ombre commun, Cyprinidés, Anguille d'Europe, Bouvière, Pseudorasbora, Carassin argente, Blennie, Lamproie de planer, Black bass à grande bouche, Poisson chat, Truite arc-en-ciel, Carpe miroir, Brème commune, Sandre, Barbeau méridional, Toxostome, Alose feinte, Carassin, Carassin indéterminé, Gambusie, Mulet porc, phoxinus sp, Gobio sp, Vairon du Languedoc, Atherine prêtre",50
V,2015,"Chabot, Truite de riviere, Truite arc-en-ciel, Ombre commun, Loche franche, Brochet, Vairon, Blageon, Barbeau fluviatile, Spirlin, Chevaine, Goujon, Gardon, Vandoise, Bouvière, Tanche, Ablette, Gremille, Perche, Silure glane, Blennie, Perche soleil, Rotengle, Hotu, Lote de rivière, Epinoche, Sandre, Brème bordelière, Ide melanote, Pseudorasbora, Cyprinidés, Brème commune, Carpe commune, Carpe miroir, Lamproie de planer, Poisson chat, Carassin argente, Carpe koï, Carrassin doré, Brème indéterminée, Anguille d'Europe, Saumon de fontaine, Barbeau méridional, Toxostome, Mulet porc, Gambusie, Black bass à grande bouche, Carassin, Atherine prêtre",49
V,2017,"Truite de riviere, Chabot, Loche franche, Barbeau fluviatile, Vairon, Chevaine, Ombre commun, Blageon, Spirlin, Goujon, Brochet, Gardon, Tanche, Vandoise, Perche, Silure glane, Brème bordelière, Gremille, Perche soleil, Ablette, Bouvière, Epinoche, Rotengle, Lote de rivière, Blennie, Ide melanote, Toxostome, Sandre, Brème commune, Lamproie de planer, Hotu, Pseudorasbora, Poisson chat, Carpe miroir, Carassin argente, Cyprinidés, Carpe commune, Anguille d'Europe, Truite arc-en-ciel, Barbeau méridional, Gambusie, Carassin, Mulet porc, Black bass à grande bouche, Apron, Saumon de fontaine, Carassin doré",47
