secteur_hydro_ope,periode,esp_nom_commun,esp_nom_commun_nb
A5,2007,"Goujon, Gardon, Chevaine, Vandoise, Spirlin, Ablette, Perche, Barbeau fluviatile, Loche franche, Perche soleil, Bouvière, Lamproie de planer, Hotu, Gremille, Tanche, Silure glane, Brochet, Brème bordelière, Epinoche, Anguille d'Europe, Brème commune, Chabot, Vairon, Rotengle, Loche de rivière",25
A5,2009,"Goujon, Chevaine, Gardon, Vandoise, Bouvière, Ablette, Barbeau fluviatile, Spirlin, Perche, Hotu, Vairon, Brochet, Chabot, Gremille, Loche franche, Silure glane, Perche soleil, Brème commune, Epinoche, Carpe miroir, Rotengle, Loche de rivière, Anguille d'Europe, Tanche, Sandre",25
A5,2011,"Goujon, Chevaine, Bouvière, Gardon, Ablette, Barbeau fluviatile, Hotu, Vandoise, Perche, Spirlin, Loche franche, Chabot, Gremille, Silure glane, Brochet, Tanche, Vairon, Lamproie de planer, Brème bordelière, Sandre, Epinoche, Carassin argente, Loche de rivière, Perche soleil, Rotengle, Brème commune, Anguille d'Europe, Carpe commune",28
A5,2013,"Bouvière, Goujon, Spirlin, Chevaine, Barbeau fluviatile, Gardon, Ablette, Perche, Vandoise, Brochet, Hotu, Loche franche, Vairon, Silure glane, Perche soleil, Rotengle, Chabot, Tanche, Epinoche, Gremille, Carassin argente, Brème commune, Loche de rivière, Brème bordelière, Carpe commune, Anguille d'Europe, Ide melanote",27
A5,2015,"Bouvière, Chevaine, Goujon, Spirlin, Ablette, Barbeau fluviatile, Vandoise, Gobie demi-lune, Gardon, Hotu, Vairon, Loche franche, Silure glane, Rotengle, Chabot, Perche, Brème commune, Carpe miroir, Brochet, Epinoche, Gremille, Lamproie de planer, Brème bordelière, Carpe commune, Tanche, Sandre, Ombre commun, Loche de rivière, Gobie à tache noire, Brème indéterminée, Perche soleil, Anguille d'Europe",32
A5,2017,"Bouvière, Chevaine, Goujon, Ablette, Gardon, Barbeau fluviatile, Vandoise, Spirlin, Hotu, Gobie demi-lune, Lamproie de planer, Silure glane, Vairon, Loche franche, Perche, Chabot, Carpe commune, Perche soleil, Rotengle, Brochet, Gremille, Tanche, Epinoche, Brème bordelière, Loche de rivière, Gobie à tache noire, Brème indéterminée, Anguille d'Europe, Pseudorasbora",29
A5,2019,"Goujon, Bouvière, Ablette, Chevaine, Spirlin, Vandoise, Hotu, Barbeau fluviatile, Gobie demi-lune, Gardon, Vairon, Perche, Silure glane, Gremille, Perche soleil, Loche franche, Lamproie de planer, Brème commune, Brochet, Epinoche, Gobie à tache noire, Chabot, Rotengle, Brème bordelière, Carassin indéterminé, Carpe miroir, Carassin argente, Loche de rivière, Tanche, Pseudorasbora, Gobie de kessler",31
A6,1991,"Vairon, Vandoise, Loche franche, Chabot, Goujon, Chevaine, Epinoche, Gardon, Truite de riviere, Rotengle, Barbeau fluviatile, Perche",12
A6,1993,"Vandoise, Chevaine, Goujon, Gardon, Barbeau fluviatile, Loche franche, Chabot, Perche soleil, Truite de riviere, Vairon, Ablette, Carassin, Hotu, Brochet, Perche, Bouvière, Rotengle, Tanche, Brème commune, Brème bordelière",20
A6,1995,"Gardon, Vandoise, Goujon, Chevaine, Barbeau fluviatile, Loche franche, Vairon, Truite de riviere, Chabot, Rotengle, Brochet, Spirlin, Hotu, Tanche, Ablette, Bouvière, Perche, Epinoche, Perche soleil, Brème commune, Brème bordelière, Anguille d'Europe, Carpe commune",23
A6,1997,"Goujon, Vandoise, Chevaine, Gardon, Chabot, Barbeau fluviatile, Loche franche, Spirlin, Truite de riviere, Vairon, Brochet, Hotu, Tanche, Perche, Rotengle, Perche soleil, Ablette, Bouvière, Anguille d'Europe, Brème bordelière, Brème commune, Sandre",22
A6,1999,"Spirlin, Vandoise, Barbeau fluviatile, Goujon, Gardon, Chevaine, Vairon, Chabot, Loche franche, Perche, Perche soleil, Brochet, Truite de riviere, Ablette, Hotu, Rotengle, Ombre commun, Bouvière, Tanche, Epinoche, Brème commune, Sandre, Anguille d'Europe, Carassin, Gremille",25
A6,2001,"Vandoise, Spirlin, Barbeau fluviatile, Loche franche, Goujon, Gardon, Chabot, Chevaine, Vairon, Truite de riviere, Ablette, Perche, Epinoche, Tanche, Brochet, Bouvière, Hotu, Perche soleil, Brème commune, Brème bordelière, Rotengle, Anguille d'Europe, Gremille",23
A6,2003,"Goujon, Vandoise, Loche franche, Barbeau fluviatile, Spirlin, Gardon, Chabot, Chevaine, Hotu, Vairon, Perche, Truite de riviere, Brème bordelière, Brochet, Ablette, Bouvière, Epinoche, Rotengle, Perche soleil, Carpe commune, Tanche, Anguille d'Europe, Brème commune, Carassin, Poisson chat, Gremille, Loche de rivière, Sandre, Silure glane, Carpe miroir, Able de Heckel",31
A6,2005,"Truite de riviere, Chabot, Lamproie de planer, Spirlin, Chevaine, Vandoise, Goujon, Barbeau fluviatile, Gardon, Brochet, Loche franche, Hotu, Tanche, Lote de rivière, Perche, Perche soleil, Brème bordelière, Able de Heckel, Rotengle, Gremille, Bouvière, Ablette, Vairon, Anguille d'Europe, Epinochette, Pseudorasbora, Sandre, Carpe miroir, Epinoche, Carassin argente, Brème commune, Poisson chat",32
A6,2007,"Truite de riviere, Chabot, Lamproie de planer, Goujon, Vandoise, Barbeau fluviatile, Hotu, Chevaine, Spirlin, Gardon, Perche, Brochet, Loche franche, Lote de rivière, Rotengle, Perche soleil, Tanche, Brème bordelière, Brème commune, Ablette, Gremille, Bouvière, Anguille d'Europe, Vairon, Epinoche, Sandre, Poisson chat, Pseudorasbora, Carrassin doré, Carassin, Carpe commune, Loche de rivière",32
A6,2009,"Chabot, Truite de riviere, Lamproie de planer, Vairon, Loche franche, Gardon, Goujon, Vandoise, Chevaine, Epinoche, Brochet, Perche, Spirlin, Barbeau fluviatile, Gremille, Rotengle, Ablette, Bouvière, Tanche, Hotu, Carassin argente, Brème bordelière, Perche soleil, Silure glane, Brème commune, Carassin, Anguille d'Europe, Carpe commune, Poisson chat",29
A6,2011,"Chabot, Truite de riviere, Lamproie de planer, Ablette, Vandoise, Chevaine, Spirlin, Perche, Gardon, Goujon, Lote de rivière, Barbeau fluviatile, Hotu, Gremille, Bouvière, Perche soleil, Brochet, Loche franche, Rotengle, Anguille d'Europe, Tanche, Vairon, Epinoche, Silure glane, Brème bordelière, Brème commune, Sandre, Carassin argente, Carpe commune",29
A6,2013,"Chabot, Truite de riviere, Lamproie de planer, Spirlin, Goujon, Vandoise, Chevaine, Gardon, Lote de rivière, Barbeau fluviatile, Perche, Perche soleil, Hotu, Brochet, Ablette, Tanche, Loche franche, Bouvière, Gremille, Vairon, Epinoche, Rotengle, Brème commune, Brème bordelière, Silure glane, Anguille d'Europe, Carassin argente",27
A6,2015,"Chabot, Truite de riviere, Lamproie de planer, Truite arc-en-ciel, Spirlin, Barbeau fluviatile, Vandoise, Goujon, Chevaine, Hotu, Ablette, Perche, Loche franche, Gardon, Gremille, Lote de rivière, Perche soleil, Brochet, Rotengle, Bouvière, Tanche, Epinoche, Brème commune, Poisson chat, Silure glane, Vairon, Ombre commun, Brème bordelière, Loche de rivière, Pseudorasbora",30
A6,2017,"Chabot, Truite de riviere, Lamproie de planer, Spirlin, Goujon, Hotu, Chevaine, Barbeau fluviatile, Ablette, Bouvière, Vandoise, Perche, Lote de rivière, Gardon, Loche franche, Brochet, Epinoche, Brème bordelière, Brème commune, Perche soleil, Vairon, Rotengle, Tanche, Gremille, Carassin argente, Sandre, Cyprinidés, Ombre commun, Loche de rivière, Silure glane, Anguille d'Europe, Gobie à tache noire, Carpe commune, Gobie demi-lune",34
A6,2019,"Chabot, Truite de riviere, Lamproie de planer, Goujon, Chevaine, Spirlin, Barbeau fluviatile, Vandoise, Loche franche, Bouvière, Hotu, Vairon, Perche, Epinoche, Ablette, Perche soleil, Gardon, Rotengle, Tanche, Brochet, Gremille, Ombre commun, Lote de rivière, Silure glane, Sandre, Brème bordelière, Brème commune, Pseudorasbora, Gobie à tache noire, Gobie demi-lune, Carassin argente, Loche de rivière, Carpe commune",33
A7,1991,"Gardon, Perche, Chevaine, Goujon, Barbeau fluviatile, Anguille d'Europe, Brème commune, Ablette, Vandoise, Brochet, Gremille, Hotu, Loche franche, Bouvière, Epinoche, Loche de rivière, Rotengle, Vairon, Brème bordelière, Carassin, Tanche",21
A7,1993,"Loche franche, Chabot, Truite de riviere, Lamproie de planer, Goujon, Vairon, Anguille d'Europe, Gardon, Ablette, Chevaine, Perche, Vandoise, Brème commune, Brochet, Barbeau fluviatile, Sandre, Hotu, Gremille, Brème bordelière, Rotengle, Loche de rivière, Bouvière, Carassin",23
A7,1995,"Loche franche, Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Chevaine, Gardon, Goujon, Vandoise, Brème commune, Barbeau fluviatile, Perche, Ablette, Brème bordelière, Perche soleil, Carpe commune, Poisson chat, Brochet, Hotu, Tanche, Sandre, Bouvière",22
A7,1997,"Loche franche, Chabot, Truite de riviere, Lamproie de planer, Anguille d'Europe, Gardon, Goujon, Perche, Chevaine, Vandoise, Brème bordelière, Brochet, Brème commune, Poisson chat, Perche soleil, Barbeau fluviatile, Hotu, Rotengle, Ablette, Gremille, Tanche, Bouvière, Loche de rivière, Carpe miroir, Carpe commune",25
A7,1999,"Perche, Chevaine, Gardon, Goujon, Barbeau fluviatile, Perche soleil, Ablette, Tanche, Silure glane, Anguille d'Europe, Brème commune, Hotu, Vandoise, Gremille, Loche franche, Sandre, Carpe commune, Rotengle, Chabot, Truite de riviere, Lamproie de planer, Vairon, Brochet, Brème bordelière, Poisson chat, Bouvière, Carassin, Cyprinidés, Loche de rivière",29
A7,2001,"Ablette, Gardon, Perche, Chevaine, Anguille d'Europe, Vandoise, Silure glane, Barbeau fluviatile, Goujon, Perche soleil, Brème bordelière, Rotengle, Gremille, Tanche, Brochet, Sandre, Loche de rivière, Carpe commune, Brème commune, Carpe miroir, Chabot, Loche franche, Truite de riviere, Lamproie de planer, Hotu, Vairon, Poisson chat, Bouvière",28
A7,2003,"Vandoise, Gardon, Chevaine, Barbeau fluviatile, Goujon, Silure glane, Perche, Loche de rivière, Loche franche, Anguille d'Europe, Perche soleil, Carpe miroir, Tanche, Sandre, Bouvière, Chabot, Carpe commune, Rotengle, Gremille, Truite de riviere, Lamproie indéterminée (genre Lampetra), Carrassin doré, Lamproie de planer, Brème commune, Brochet, Ablette, Poisson chat, Brème bordelière, Carassin, Spirlin",30
A7,2005,"Gardon, Chevaine, Perche, Barbeau fluviatile, Goujon, Vandoise, Loche de rivière, Perche soleil, Silure glane, Tanche, Ablette, Rotengle, Anguille d'Europe, Brème bordelière, Sandre, Carpe commune, Bouvière, Loche franche, Chabot, Truite de riviere, Lamproie indéterminée (genre Lampetra), Saumon de fontaine, Brème commune, Gremille, Hotu, Brochet, Carassin",27
A7,2007,"Epinoche, Chabot, Vairon, Lamproie de planer, Epinochette, Truite de riviere, Loche franche, Perche, Chevaine, Loche de rivière, Gardon, Perche soleil, Silure glane, Goujon, Brème commune, Vandoise, Gremille, Barbeau fluviatile, Carpe commune, Sandre, Anguille d'Europe, Ablette, Brème bordelière, Rotengle, Bouvière, Tanche, Poisson chat, Brochet, Hotu, Cyprinidés, Carpe miroir, Carassin argente",32
A7,2009,"Vairon, Chabot, Truite de riviere, Loche franche, Perche, Epinoche, Gardon, Brochet, Goujon, Lamproie de planer, Rotengle, Spirlin, Chevaine, Loche de rivière, Silure glane, Bouvière, Vandoise, Ablette, Barbeau fluviatile, Perche soleil, Carpe commune, Tanche, Anguille d'Europe, Brème commune, Carpe miroir, Brème bordelière, Gremille, Hotu, Sandre",29
A7,2011,"Chabot, Truite de riviere, Gardon, Epinoche, Vairon, Lamproie de planer, Loche franche, Brochet, Perche, Rotengle, Goujon, Loche de rivière, Chevaine, Barbeau fluviatile, Vandoise, Bouvière, Tanche, Perche soleil, Silure glane, Ablette, Gremille, Hotu, Carpe commune, Sandre, Brème commune, Aspe, Brème bordelière, Carpe miroir, Poisson chat, Anguille d'Europe, Carassin argente",31
A7,2013,"Chabot, Truite de riviere, Epinoche, Loche franche, Gardon, Brochet, Vairon, Lamproie de planer, Perche, Gobie à tache noire, Ablette, Goujon, Chevaine, Bouvière, Loche de rivière, Vandoise, Barbeau fluviatile, Brème indéterminée, Silure glane, Perche soleil, Brème commune, Rotengle, Tanche, Carpe commune, Brème bordelière, Gremille, Sandre, Anguille d'Europe, Able de Heckel, Carpe miroir",30
A7,2015,"Chabot, Truite de riviere, Lamproie de planer, Loche franche, Epinoche, Goujon, Gobie à tache noire, Ablette, Bouvière, Chevaine, Loche de rivière, Perche, Carpe commune, Rotengle, Barbeau fluviatile, Brème bordelière, Gardon, Vandoise, Brochet, Silure glane, Perche soleil, Tanche, Aspe, Hotu, Carpe miroir, Vairon, Able de Heckel, Epinochette, Anguille d'Europe, Carassin argente, Gremille",31
A7,2017,"Gobie à tache noire, Chevaine, Perche, Goujon, Ablette, Loche de rivière, Barbeau fluviatile, Perche soleil, Aspe, Vandoise, Silure glane, Tanche, Sandre, Rotengle, Bouvière, Carpe commune, Brème bordelière, Gardon, Chabot, Truite de riviere, Loche franche, Lamproie de planer, Vairon, Able de Heckel, Brochet, Gremille, Epinoche, Carassin argente, Anguille d'Europe, Brème indéterminée, Carpe miroir",31
A7,2019,"Chabot, Truite de riviere, Perche, Gardon, Epinoche, Lamproie de planer, Brochet, Loche franche, Rotengle, Gobie à tache noire, Bouvière, Chevaine, Loche de rivière, Ablette, Barbeau fluviatile, Silure glane, Carpe commune, Perche soleil, Vandoise, Gobie demi-lune, Gobie de kessler, Tanche, Sandre, Goujon, Vairon, Able de Heckel, Gremille, Brème commune, Anguille d'Europe, Brème bordelière, Pseudorasbora, Carassin argente, Carpe miroir",33
A8,1991,"Ablette, Gardon, Chevaine, Anguille d'Europe, Perche soleil, Brème commune, Perche, Vandoise, Goujon, Tanche",10
A8,1993,"Goujon, Gardon, Ablette, Brème bordelière, Chevaine, Bouvière, Vandoise, Loche de rivière, Chabot, Truite arc-en-ciel, Tanche, Brochet, Lote de rivière, Perche, Loche franche, Barbeau fluviatile, Anguille d'Europe, Gremille, Rotengle, Sandre, Perche soleil",21
A8,1995,"Goujon, Bouvière, Gardon, Chevaine, Ablette, Brème bordelière, Vandoise, Loche franche, Chabot, Vairon, Loche de rivière, Tanche, Perche, Brochet, Gremille, Barbeau fluviatile, Anguille d'Europe, Rotengle, Perche soleil, Brème commune, Truite de riviere",21
A8,1997,"Goujon, Gardon, Chevaine, Vandoise, Ablette, Loche franche, Brochet, Bouvière, Perche, Brème bordelière, Tanche, Chabot, Brème commune, Vairon, Loche de rivière, Carassin, Anguille d'Europe, Barbeau fluviatile, Gremille, Perche soleil, Rotengle, Carpe commune, Sandre, Truite de riviere",24
A8,1999,"Gardon, Chevaine, Goujon, Brochet, Loche franche, Chabot, Vandoise, Loche de rivière, Vairon, Tanche, Perche, Bouvière, Rotengle, Lote de rivière, Brème commune, Barbeau fluviatile, Ablette, Anguille d'Europe, Brème bordelière, Gremille, Truite de riviere, Perche soleil, Epinoche, Sandre, Silure glane",25
A8,2001,"Goujon, Gardon, Ablette, Loche franche, Vandoise, Chevaine, Chabot, Bouvière, Brochet, Perche, Loche de rivière, Vairon, Tanche, Lote de rivière, Barbeau fluviatile, Epinoche, Anguille d'Europe, Brème bordelière, Ide melanote, Gremille, Perche soleil, Hotu, Carassin, Sandre, Brème commune, Rotengle, Truite de riviere",27
A8,2003,"Bouvière, Goujon, Gardon, Vairon, Chevaine, Ablette, Vandoise, Tanche, Brochet, Loche de rivière, Loche franche, Perche, Carpe miroir, Carpe commune, Gremille, Chabot, Brème commune, Epinoche, Barbeau fluviatile, Anguille d'Europe, Truite de riviere, Rotengle, Brème bordelière, Perche soleil, Carassin, Hotu, Silure glane, Sandre",28
A8,2005,"Goujon, Gardon, Chevaine, Vandoise, Tanche, Loche franche, Loche de rivière, Brochet, Ablette, Vairon, Lote de rivière, Bouvière, Brème bordelière, Chabot, Epinoche, Barbeau fluviatile, Anguille d'Europe, Truite arc-en-ciel, Spirlin, Carpe commune, Rotengle, Perche, Perche soleil, Aspe, Carassin argente, Sandre, Hotu, Carpe miroir, Carassin, Poisson chat, Silure glane, Truite de riviere",32
A8,2007,"Gardon, Goujon, Perche, Loche franche, Vandoise, Ablette, Vairon, Chevaine, Loche de rivière, Bouvière, Chabot, Rotengle, Tanche, Brochet, Silure glane, Hotu, Able de Heckel, Epinoche, Barbeau fluviatile, Anguille d'Europe, Truite arc-en-ciel, Truite de riviere, Carpe miroir, Perche soleil, Poisson chat, Sandre, Aspe, Gremille, Cyprinidés, Brème bordelière, Carpe commune, Carassin argente",32
A8,2009,"Vandoise, Vairon, Goujon, Loche franche, Chevaine, Chabot, Ablette, Bouvière, Gardon, Rotengle, Loche de rivière, Brème commune, Tanche, Perche, Brochet, Barbeau fluviatile, Gremille, Epinochette, Epinoche, Anguille d'Europe, Truite de riviere, Silure glane, Perche soleil, Aspe, Carpe commune, Sandre",26
A8,2011,"Bouvière, Goujon, Vairon, Vandoise, Gardon, Chevaine, Loche franche, Hotu, Ablette, Chabot, Loche de rivière, Tanche, Rotengle, Brochet, Brème commune, Lote de rivière, Perche, Epinoche, Epinochette, Truite de riviere, Gobie de kessler, Aspe, Gremille, Silure glane, Perche soleil, Sandre, Brème bordelière, Carassin argente, Anguille d'Europe, Carpe commune, Carassin",31
A8,2013,"Goujon, Gardon, Vandoise, Chevaine, Loche franche, Bouvière, Vairon, Ablette, Loche de rivière, Chabot, Brochet, Perche, Epinoche, Brème bordelière, Epinochette, Truite de riviere, Brème commune, Barbeau fluviatile, Rotengle, Gremille, Gobie à tache noire, Gobie de kessler, Silure glane, Anguille d'Europe, Perche soleil, Carassin, Tanche, Aspe, Truite arc-en-ciel",29
A8,2015,"Goujon, Bouvière, Gardon, Vandoise, Loche franche, Chevaine, Ablette, Chabot, Vairon, Loche de rivière, Perche, Barbeau fluviatile, Rotengle, Brochet, Lote de rivière, Epinoche, Brème bordelière, Truite de riviere, Anguille d'Europe, Ide melanote, Tanche, Epinochette, Silure glane, Ombre commun, Carpe commune, Carassin, Gobie à tache noire, Gobie demi-lune, Gobie de kessler, Perche soleil, Brème commune, Gobie fluviatile, Truite arc-en-ciel",33
A8,2017,"Bouvière, Goujon, Vairon, Vandoise, Gardon, Chevaine, Loche franche, Chabot, Ablette, Loche de rivière, Tanche, Rotengle, Perche, Barbeau fluviatile, Brochet, Silure glane, Lote de rivière, Epinoche, Epinochette, Anguille d'Europe, Carpe commune, Truite de riviere, Gobie à tache noire, Gobie demi-lune, Gobie de kessler, Perche soleil, Brème commune, Gobie fluviatile, Brème bordelière, Truite arc-en-ciel",30
A8,2019,"Goujon, Bouvière, Gardon, Vandoise, Chevaine, Ablette, Vairon, Loche franche, Loche de rivière, Chabot, Barbeau fluviatile, Brème bordelière, Hotu, Brochet, Silure glane, Perche, Tanche, Perche soleil, Epinoche, Epinochette, Truite de riviere, Rotengle, Gobie à tache noire, Gobie demi-lune, Gobie fluviatile, Gobie de kessler, Anguille d'Europe, Carassin, Aspe, Carpe miroir, Truite arc-en-ciel",31
A9,1991,"Goujon, Ombre commun, Lamproie de planer, Anguille d'Europe, Truite de riviere, Chabot, Perche soleil, Spirlin, Brochet",9
A9,1993,"Gardon, Vandoise, Chevaine, Lote de rivière, Brochet, Goujon, Anguille d'Europe, Loche franche, Tanche, Brème bordelière, Gremille, Perche, Rotengle, Ablette, Bouvière, Epinoche",16
A9,1995,"Gardon, Vandoise, Chevaine, Loche franche, Lote de rivière, Tanche, Perche, Goujon, Perche soleil, Brème bordelière, Brochet, Ablette, Carassin, Barbeau fluviatile, Bouvière, Truite de riviere, Brème commune, Rotengle, Chabot",19
A9,1997,"Gardon, Vandoise, Chevaine, Loche franche, Lote de rivière, Perche, Rotengle, Goujon, Brochet, Barbeau fluviatile, Perche soleil, Tanche, Ablette, Anguille d'Europe, Brème commune, Gremille, Chabot, Bouvière, Loche de rivière",19
